investor_id,investor_name,investor_url,occurrences
1404100,平视资本,https://data.cyzone.cn/capital/1404100.html,9
3013319,华工科技投资,https://data.cyzone.cn/capital/3013319.html,9
1402923,泛城资产,https://data.cyzone.cn/capital/1402923.html,9
1394641,泰康人寿,https://data.cyzone.cn/capital/1394641.html,9
3536754,五星控股,https://data.cyzone.cn/capital/3536754.html,9
1403008,百富源资本,https://data.cyzone.cn/capital/1403008.html,9
1394731,弘励创投,https://data.cyzone.cn/capital/1394731.html,9
3012912,红十三资本,https://data.cyzone.cn/capital/3012912.html,9
1403201,银来基金,https://data.cyzone.cn/capital/1403201.html,9
1405352,禾益汇投资,https://data.cyzone.cn/capital/1405352.html,9
3011902,海富产业基金,https://data.cyzone.cn/capital/3011902.html,9
1404238,珂玺资本,https://data.cyzone.cn/capital/1404238.html,9
1403777,温青创投,https://data.cyzone.cn/capital/1403777.html,9
3536145,中兵投资,https://data.cyzone.cn/capital/3536145.html,9
1404231,建信投资,https://data.cyzone.cn/capital/1404231.html,9
1403989,世纪长河集团,https://data.cyzone.cn/capital/1403989.html,9
3010162,东风汽车集团,https://data.cyzone.cn/capital/3010162.html,9
3011035,高通创投,https://data.cyzone.cn/capital/3011035.html,9
3536157,中国光大集团,https://data.cyzone.cn/capital/3536157.html,9
1404490,北大协同创新,https://data.cyzone.cn/capital/1404490.html,9
3012574,河北科投,https://data.cyzone.cn/capital/3012574.html,9
1406726,东方嘉富,https://data.cyzone.cn/capital/1406726.html,9
3352437,和灵资本,https://data.cyzone.cn/capital/3352437.html,9
1396485,潍柴集团,https://data.cyzone.cn/capital/1396485.html,9
3013172,弘德投资,https://data.cyzone.cn/capital/3013172.html,9
1396263,中国软件,https://data.cyzone.cn/capital/1396263.html,9
1405032,协同创新京福基金,https://data.cyzone.cn/capital/1405032.html,9
1406634,Vivo Capital,https://data.cyzone.cn/capital/1406634.html,9
1406722,丹麓资本,https://data.cyzone.cn/capital/1406722.html,9
3011671,国盛集团,https://data.cyzone.cn/capital/3011671.html,9
1403123,张江科投,https://data.cyzone.cn/capital/1403123.html,9
3324203,东旭光电,https://data.cyzone.cn/capital/3324203.html,9
3015932,宽毅资本,https://data.cyzone.cn/capital/3015932.html,9
3013949,汇利华,https://data.cyzone.cn/capital/3013949.html,9
1396162,博瑞传播,https://data.cyzone.cn/capital/1396162.html,9
3019067,深圳中民资本,https://data.cyzone.cn/capital/3019067.html,9
1399882,中银粤财,https://data.cyzone.cn/capital/1399882.html,9
1398570,艾想投资,https://data.cyzone.cn/capital/1398570.html,9
3018863,上海信投,https://data.cyzone.cn/capital/3018863.html,9
3040469,中山证券,https://data.cyzone.cn/capital/3040469.html,9
3018703,山证基金,https://data.cyzone.cn/capital/3018703.html,9
3018695,山西能源交通投,https://data.cyzone.cn/capital/3018695.html,9
3006410,安星资产,https://data.cyzone.cn/capital/3006410.html,9
1400557,赤子基金,https://data.cyzone.cn/capital/1400557.html,9
3114486,鸿利智汇,https://data.cyzone.cn/capital/3114486.html,9
1395527,鼎祥资本,https://data.cyzone.cn/capital/1395527.html,9
3115679,凤凰传媒,https://data.cyzone.cn/capital/3115679.html,9
1398055,有米科技,https://data.cyzone.cn/capital/1398055.html,9
3018531,三江资本,https://data.cyzone.cn/capital/3018531.html,9
3018287,锐银资本,https://data.cyzone.cn/capital/3018287.html,9
3117747,彩讯股份,https://data.cyzone.cn/capital/3117747.html,9
1395501,九宇资本,https://data.cyzone.cn/capital/1395501.html,9
1400879,曜为资本,https://data.cyzone.cn/capital/1400879.html,9
1400884,中美绿色基金,https://data.cyzone.cn/capital/1400884.html,9
1395586,芒果文创基金,https://data.cyzone.cn/capital/1395586.html,9
3023831,亦联资本,https://data.cyzone.cn/capital/3023831.html,9
3006669,博嘉创投,https://data.cyzone.cn/capital/3006669.html,9
3006919,创钰投资,https://data.cyzone.cn/capital/3006919.html,9
1399414,晨曜资本,https://data.cyzone.cn/capital/1399414.html,9
1399450,e袋洗众创共享基金,https://data.cyzone.cn/capital/1399450.html,9
1399454,徽瑾创投,https://data.cyzone.cn/capital/1399454.html,9
3020125,万丰奥特投资,https://data.cyzone.cn/capital/3020125.html,9
3007075,大唐电信,https://data.cyzone.cn/capital/3007075.html,9
3020150,万联天泽,https://data.cyzone.cn/capital/3020150.html,9
3020370,稳正资产,https://data.cyzone.cn/capital/3020370.html,9
1395653,道彤投资,https://data.cyzone.cn/capital/1395653.html,9
1399513,国成投资,https://data.cyzone.cn/capital/1399513.html,9
3007841,郑州控股,https://data.cyzone.cn/capital/3007841.html,9
3019630,天地资本,https://data.cyzone.cn/capital/3019630.html,9
1399546,箭速资本,https://data.cyzone.cn/capital/1399546.html,9
3021011,新安财富,https://data.cyzone.cn/capital/3021011.html,9
3006694,博伟投资,https://data.cyzone.cn/capital/3006694.html,9
3021292,新开普电子,https://data.cyzone.cn/capital/3021292.html,9
1398900,鼎翔资本,https://data.cyzone.cn/capital/1398900.html,9
3021769,兴业基金,https://data.cyzone.cn/capital/3021769.html,9
3021917,迅雷网络,https://data.cyzone.cn/capital/3021917.html,9
3005643,北京同创集团,https://data.cyzone.cn/capital/3005643.html,9
1395458,励石创投,https://data.cyzone.cn/capital/1395458.html,9
1401006,金娱投资,https://data.cyzone.cn/capital/1401006.html,9
1402150,永欣资产,https://data.cyzone.cn/capital/1402150.html,9
1401986,阿特列斯资本,https://data.cyzone.cn/capital/1401986.html,9
3261504,吉林敖东,https://data.cyzone.cn/capital/3261504.html,9
3009061,中原资产,https://data.cyzone.cn/capital/3009061.html,9
3264821,上海证券,https://data.cyzone.cn/capital/3264821.html,9
1408067,广济创投,https://data.cyzone.cn/capital/1408067.html,9
1402068,和聚百川,https://data.cyzone.cn/capital/1402068.html,9
1402088,中国国有企业结构调整基金,https://data.cyzone.cn/capital/1402088.html,9
1402101,华旗盛世,https://data.cyzone.cn/capital/1402101.html,9
3279629,报喜鸟,https://data.cyzone.cn/capital/3279629.html,9
3008831,中铁宝盈,https://data.cyzone.cn/capital/3008831.html,9
3015201,静衡投资,https://data.cyzone.cn/capital/3015201.html,9
3295728,长安汽车,https://data.cyzone.cn/capital/3295728.html,9
1402391,瑞力投资,https://data.cyzone.cn/capital/1402391.html,9
1394935,中一资本,https://data.cyzone.cn/capital/1394935.html,9
1394907,博裕资本,https://data.cyzone.cn/capital/1394907.html,9
3299967,豫园股份,https://data.cyzone.cn/capital/3299967.html,9
3009543,道丰投资,https://data.cyzone.cn/capital/3009543.html,9
3009568,道口投,https://data.cyzone.cn/capital/3009568.html,9
3008914,中新融创,https://data.cyzone.cn/capital/3008914.html,9
1397654,湖杉资本,https://data.cyzone.cn/capital/1397654.html,9
1401082,兴旺投资,https://data.cyzone.cn/capital/1401082.html,9
3008507,中金祺智投资,https://data.cyzone.cn/capital/3008507.html,9
1395433,海朋资本,https://data.cyzone.cn/capital/1395433.html,9
3229679,太极股份,https://data.cyzone.cn/capital/3229679.html,9
1395421,澜亭资本,https://data.cyzone.cn/capital/1395421.html,9
1401104,华青资本,https://data.cyzone.cn/capital/1401104.html,9
1395407,和晶科技,https://data.cyzone.cn/capital/1395407.html,9
3232660,中银证券,https://data.cyzone.cn/capital/3232660.html,9
3235617,宝钢股份,https://data.cyzone.cn/capital/3235617.html,9
3017052,南车创投,https://data.cyzone.cn/capital/3017052.html,9
1397893,京道基金,https://data.cyzone.cn/capital/1397893.html,9
3254319,东方赛富,https://data.cyzone.cn/capital/3254319.html,9
1395381,首业资本,https://data.cyzone.cn/capital/1395381.html,9
1397882,九仁资本,https://data.cyzone.cn/capital/1397882.html,9
1395355,谢诺金融,https://data.cyzone.cn/capital/1395355.html,9
3019841,天源高投,https://data.cyzone.cn/capital/3019841.html,9
3246916,长园集团,https://data.cyzone.cn/capital/3246916.html,9
3253293,新大陆,https://data.cyzone.cn/capital/3253293.html,9
1409549,洪泰成都基金,https://data.cyzone.cn/capital/1409549.html,9
3253547,九阳股份,https://data.cyzone.cn/capital/3253547.html,9
1404982,红榕资本,https://data.cyzone.cn/capital/1404982.html,9
1561538,VTRON威创股份,https://data.cyzone.cn/capital/1561538.html,9
1134085,新媒体排行榜,https://data.cyzone.cn/capital/1134085.html,9
1156400,正保远程教育,https://data.cyzone.cn/capital/1156400.html,9
1393941,上海翰潭投资管理有限公司,https://data.cyzone.cn/capital/1393941.html,9
1179827,朗新科技,https://data.cyzone.cn/capital/1179827.html,9
1146301,缘创派,https://data.cyzone.cn/capital/1146301.html,9
1200651,华夏幸福,https://data.cyzone.cn/capital/1200651.html,9
1197301,碧水源,https://data.cyzone.cn/capital/1197301.html,9
1163057,AMT,https://data.cyzone.cn/capital/1163057.html,9
1393608,通鼎互联,https://data.cyzone.cn/capital/1393608.html,9
1144018,云游控股,https://data.cyzone.cn/capital/1144018.html,9
1394620,复朴投资,https://data.cyzone.cn/capital/1394620.html,9
1184538,海澜集团,https://data.cyzone.cn/capital/1184538.html,9
1178988,起点中文网,https://data.cyzone.cn/capital/1178988.html,9
1131919,诺普信,https://data.cyzone.cn/capital/1131919.html,9
3019521,太和东方,https://data.cyzone.cn/capital/3019521.html,8
1404153,华泰大健康基金,https://data.cyzone.cn/capital/1404153.html,8
1395035,众晖资本,https://data.cyzone.cn/capital/1395035.html,8
3017132,南山创投,https://data.cyzone.cn/capital/3017132.html,8
1402539,沣扬资本,https://data.cyzone.cn/capital/1402539.html,8
1395056,领沨资本,https://data.cyzone.cn/capital/1395056.html,8
3008277,中国联塑,https://data.cyzone.cn/capital/3008277.html,8
1395593,顶商投资,https://data.cyzone.cn/capital/1395593.html,8
1397859,汤臣倍健,https://data.cyzone.cn/capital/1397859.html,8
1395084,引力创投,https://data.cyzone.cn/capital/1395084.html,8
1402649,博时基金,https://data.cyzone.cn/capital/1402649.html,8
1149717,摩玛公寓,https://data.cyzone.cn/capital/1149717.html,8
3536354,瀚晖投资,https://data.cyzone.cn/capital/3536354.html,8
1402682,高正创投,https://data.cyzone.cn/capital/1402682.html,8
3115804,汇川技术,https://data.cyzone.cn/capital/3115804.html,8
1394128,北京触控科技有限公司,https://data.cyzone.cn/capital/1394128.html,8
3115966,顺鑫农业,https://data.cyzone.cn/capital/3115966.html,8
3536337,国联投资,https://data.cyzone.cn/capital/3536337.html,8
3536328,国际创投,https://data.cyzone.cn/capital/3536328.html,8
1404064,中车时代高新投资,https://data.cyzone.cn/capital/1404064.html,8
1395565,德诚资本,https://data.cyzone.cn/capital/1395565.html,8
3017074,南方资产,https://data.cyzone.cn/capital/3017074.html,8
1399964,创金资本,https://data.cyzone.cn/capital/1399964.html,8
3010980,高达资本,https://data.cyzone.cn/capital/3010980.html,8
1171173,中南传媒,https://data.cyzone.cn/capital/1171173.html,8
1400218,江苏交通控股,https://data.cyzone.cn/capital/1400218.html,8
1393582,福田投资,https://data.cyzone.cn/capital/1393582.html,8
1398267,建投华科,https://data.cyzone.cn/capital/1398267.html,8
3016413,灵狮资本,https://data.cyzone.cn/capital/3016413.html,8
1398279,熠美投资,https://data.cyzone.cn/capital/1398279.html,8
3038426,中科物联,https://data.cyzone.cn/capital/3038426.html,8
3041246,京东方,https://data.cyzone.cn/capital/3041246.html,8
1180401,Hanvon汉王科技,https://data.cyzone.cn/capital/1180401.html,8
3011392,广州开发区金控,https://data.cyzone.cn/capital/3011392.html,8
3007475,长润资本,https://data.cyzone.cn/capital/3007475.html,8
3016589,陆家嘴投资,https://data.cyzone.cn/capital/3016589.html,8
1155886,广汽集团,https://data.cyzone.cn/capital/1155886.html,8
1404316,锦聚投资,https://data.cyzone.cn/capital/1404316.html,8
3016705,迈朴资本,https://data.cyzone.cn/capital/3016705.html,8
3019901,通盈创投,https://data.cyzone.cn/capital/3019901.html,8
3016916,闽招基金,https://data.cyzone.cn/capital/3016916.html,8
1402222,粤民投,https://data.cyzone.cn/capital/1402222.html,8
3245666,中南文化,https://data.cyzone.cn/capital/3245666.html,8
3105987,雄韬股份,https://data.cyzone.cn/capital/3105987.html,8
3016951,明泰资本,https://data.cyzone.cn/capital/3016951.html,8
3243741,银之杰,https://data.cyzone.cn/capital/3243741.html,8
1402337,伯符投资,https://data.cyzone.cn/capital/1402337.html,8
3536315,广西金融投资集团,https://data.cyzone.cn/capital/3536315.html,8
1394990,千山资本,https://data.cyzone.cn/capital/1394990.html,8
1402927,创时信和,https://data.cyzone.cn/capital/1402927.html,8
3019202,盛泉资本,https://data.cyzone.cn/capital/3019202.html,8
1403010,长沙高新投,https://data.cyzone.cn/capital/1403010.html,8
3536075,铂泉资本,https://data.cyzone.cn/capital/3536075.html,8
3234631,山东高速,https://data.cyzone.cn/capital/3234631.html,8
3009175,众合瑞民,https://data.cyzone.cn/capital/3009175.html,8
3009178,众合资本,https://data.cyzone.cn/capital/3009178.html,8
1403274,慧秋投资,https://data.cyzone.cn/capital/1403274.html,8
3018007,清研陆石投资,https://data.cyzone.cn/capital/3018007.html,8
3018083,人福基金,https://data.cyzone.cn/capital/3018083.html,8
1399019,中南建设,https://data.cyzone.cn/capital/1399019.html,8
1395327,华住酒店集团,https://data.cyzone.cn/capital/1395327.html,8
3009236,重庆天使投资引导基金,https://data.cyzone.cn/capital/3009236.html,8
1399436,东煕资本,https://data.cyzone.cn/capital/1399436.html,8
1403462,科鑫资本,https://data.cyzone.cn/capital/1403462.html,8
1399095,溪山天使会,https://data.cyzone.cn/capital/1399095.html,8
1192742,凯撒旅游,https://data.cyzone.cn/capital/1192742.html,8
3017924,青松资本,https://data.cyzone.cn/capital/3017924.html,8
1403739,芯动能投资,https://data.cyzone.cn/capital/1403739.html,8
1399381,领医创造,https://data.cyzone.cn/capital/1399381.html,8
1403507,帕拉丁,https://data.cyzone.cn/capital/1403507.html,8
1403723,上海电气,https://data.cyzone.cn/capital/1403723.html,8
1393866,元素资本,https://data.cyzone.cn/capital/1393866.html,8
1403510,中电海康,https://data.cyzone.cn/capital/1403510.html,8
3018664,山东联合,https://data.cyzone.cn/capital/3018664.html,8
1403702,博行资本,https://data.cyzone.cn/capital/1403702.html,8
3533018,宝信软件,https://data.cyzone.cn/capital/3533018.html,8
1399223,星合资本,https://data.cyzone.cn/capital/1399223.html,8
1498642,浦东创投,https://data.cyzone.cn/capital/1498642.html,8
1403622,光合创投,https://data.cyzone.cn/capital/1403622.html,8
1409684,安徽高新投新材料产业基金,https://data.cyzone.cn/capital/1409684.html,8
1399482,真实资本,https://data.cyzone.cn/capital/1399482.html,8
1395173,本草资本,https://data.cyzone.cn/capital/1395173.html,8
3536230,大族控股,https://data.cyzone.cn/capital/3536230.html,8
3020310,伟星创投,https://data.cyzone.cn/capital/3020310.html,8
1399607,德诺资本,https://data.cyzone.cn/capital/1399607.html,8
1409309,加华资本,https://data.cyzone.cn/capital/1409309.html,8
1395556,曦域资本,https://data.cyzone.cn/capital/1395556.html,8
1163025,正威集团,https://data.cyzone.cn/capital/1163025.html,8
1172917,青瓦众创空间,https://data.cyzone.cn/capital/1172917.html,8
1395207,明照资本,https://data.cyzone.cn/capital/1395207.html,8
3019120,圣康控股,https://data.cyzone.cn/capital/3019120.html,8
1395550,方和资本,https://data.cyzone.cn/capital/1395550.html,8
1399556,丰图投资,https://data.cyzone.cn/capital/1399556.html,8
1403111,国投高新,https://data.cyzone.cn/capital/1403111.html,8
1403114,柏励投资,https://data.cyzone.cn/capital/1403114.html,8
1403125,泰来资本,https://data.cyzone.cn/capital/1403125.html,8
1131776,分众传媒,https://data.cyzone.cn/capital/1131776.html,8
3019056,深圳人才基金,https://data.cyzone.cn/capital/3019056.html,8
3017754,前海鹏晨,https://data.cyzone.cn/capital/3017754.html,8
1409476,元投资本,https://data.cyzone.cn/capital/1409476.html,8
1409483,格力电器,https://data.cyzone.cn/capital/1409483.html,8
1395264,广东文投国富股权投资基金管理有限...,https://data.cyzone.cn/capital/1395264.html,8
1395268,狮享家新媒体基金,https://data.cyzone.cn/capital/1395268.html,8
1393741,厦门弘信云创业股权投资管理合伙企...,https://data.cyzone.cn/capital/1393741.html,8
1403196,绝了基金,https://data.cyzone.cn/capital/1403196.html,8
1399501,广州天使投资,https://data.cyzone.cn/capital/1399501.html,8
1403214,中金前海发展基金,https://data.cyzone.cn/capital/1403214.html,8
1403232,网聚资本,https://data.cyzone.cn/capital/1403232.html,8
3348044,一汽富维,https://data.cyzone.cn/capital/3348044.html,8
3007263,云松投资,https://data.cyzone.cn/capital/3007263.html,8
3018386,睿达资产,https://data.cyzone.cn/capital/3018386.html,8
3014623,江西高投,https://data.cyzone.cn/capital/3014623.html,8
3013436,华能资本,https://data.cyzone.cn/capital/3013436.html,8
3006708,博源资本,https://data.cyzone.cn/capital/3006708.html,8
1400685,锐旗资本,https://data.cyzone.cn/capital/1400685.html,8
1405822,盖娅互娱,https://data.cyzone.cn/capital/1405822.html,8
3006934,春阳资本,https://data.cyzone.cn/capital/3006934.html,8
1400510,中国风投,https://data.cyzone.cn/capital/1400510.html,8
3011808,国元直投,https://data.cyzone.cn/capital/3011808.html,8
1400466,国寿大健康,https://data.cyzone.cn/capital/1400466.html,8
3006233,ROOBO智能管家基金,https://data.cyzone.cn/capital/3006233.html,8
1405882,国鑫投资,https://data.cyzone.cn/capital/1405882.html,8
3006607,比邻创投,https://data.cyzone.cn/capital/3006607.html,8
1397980,达华智能,https://data.cyzone.cn/capital/1397980.html,8
1397855,瑞业投资,https://data.cyzone.cn/capital/1397855.html,8
1396299,Accel Partners,https://data.cyzone.cn/capital/1396299.html,8
1146770,决胜网,https://data.cyzone.cn/capital/1146770.html,8
1394672,上海鑫游投资管理有限公司,https://data.cyzone.cn/capital/1394672.html,8
3536692,太和科创,https://data.cyzone.cn/capital/3536692.html,8
1397557,岩桥投资,https://data.cyzone.cn/capital/1397557.html,8
1401405,慧科资本,https://data.cyzone.cn/capital/1401405.html,8
3015864,科大控股,https://data.cyzone.cn/capital/3015864.html,8
1401410,长岭资本,https://data.cyzone.cn/capital/1401410.html,8
3274653,凯乐科技,https://data.cyzone.cn/capital/3274653.html,8
1170819,步长制药,https://data.cyzone.cn/capital/1170819.html,8
1183436,瑞普生物,https://data.cyzone.cn/capital/1183436.html,8
1406589,航天科工资产,https://data.cyzone.cn/capital/1406589.html,8
1394685,美盛文化,https://data.cyzone.cn/capital/1394685.html,8
3013683,华信投资,https://data.cyzone.cn/capital/3013683.html,8
3015392,聚信发展,https://data.cyzone.cn/capital/3015392.html,8
3006885,创梦创投,https://data.cyzone.cn/capital/3006885.html,8
1394688,财晟资本,https://data.cyzone.cn/capital/1394688.html,8
1182214,长城影视,https://data.cyzone.cn/capital/1182214.html,8
1407300,薄荷天使基金,https://data.cyzone.cn/capital/1407300.html,8
1395773,阳光融汇资本,https://data.cyzone.cn/capital/1395773.html,8
1393546,K2基金,https://data.cyzone.cn/capital/1393546.html,8
1405237,和梓资本,https://data.cyzone.cn/capital/1405237.html,8
1406953,允贻天使,https://data.cyzone.cn/capital/1406953.html,8
1401065,奥马电器,https://data.cyzone.cn/capital/1401065.html,8
1394879,前海汇能,https://data.cyzone.cn/capital/1394879.html,8
3314306,君石控股,https://data.cyzone.cn/capital/3314306.html,8
1398147,引爆点资本,https://data.cyzone.cn/capital/1398147.html,8
1407905,信得宝创投,https://data.cyzone.cn/capital/1407905.html,8
1393434,洪泰基金,https://data.cyzone.cn/capital/1393434.html,8
3013168,湖南发展集团,https://data.cyzone.cn/capital/3013168.html,8
1400753,博雍基金,https://data.cyzone.cn/capital/1400753.html,8
1407892,蓝山投资,https://data.cyzone.cn/capital/1407892.html,8
1198016,千方科技,https://data.cyzone.cn/capital/1198016.html,8
3539983,个人投资者,https://data.cyzone.cn/capital/3539983.html,8
3007121,大众点评网,https://data.cyzone.cn/capital/3007121.html,8
1394860,跨星创投,https://data.cyzone.cn/capital/1394860.html,8
1398052,海润并购基金,https://data.cyzone.cn/capital/1398052.html,8
1157782,申通快递,https://data.cyzone.cn/capital/1157782.html,8
3020605,西南证劵,https://data.cyzone.cn/capital/3020605.html,8
1394854,才金资本,https://data.cyzone.cn/capital/1394854.html,8
3293311,桂东电力,https://data.cyzone.cn/capital/3293311.html,8
3020667,夏尔巴投资,https://data.cyzone.cn/capital/3020667.html,8
3006734,财信金控,https://data.cyzone.cn/capital/3006734.html,8
1396071,KKR,https://data.cyzone.cn/capital/1396071.html,8
1394657,诚成资本,https://data.cyzone.cn/capital/1394657.html,8
3020614,西证投资,https://data.cyzone.cn/capital/3020614.html,8
3013257,华创智业,https://data.cyzone.cn/capital/3013257.html,8
3014087,慧眼资本,https://data.cyzone.cn/capital/3014087.html,7
3293175,亿利洁能,https://data.cyzone.cn/capital/3293175.html,7
3234836,大族激光,https://data.cyzone.cn/capital/3234836.html,7
3014594,江苏华睿资本,https://data.cyzone.cn/capital/3014594.html,7
3014504,建信财富,https://data.cyzone.cn/capital/3014504.html,7
3014341,嘉豪铭泰,https://data.cyzone.cn/capital/3014341.html,7
3012646,亨通集团,https://data.cyzone.cn/capital/3012646.html,7
3014099,混沌投资,https://data.cyzone.cn/capital/3014099.html,7
1195304,承泰科技,https://data.cyzone.cn/capital/1195304.html,7
3010145,东方星空投资,https://data.cyzone.cn/capital/3010145.html,7
3014172,基业长盛投资,https://data.cyzone.cn/capital/3014172.html,7
3014191,吉磊创投,https://data.cyzone.cn/capital/3014191.html,7
3012535,和熙资本,https://data.cyzone.cn/capital/3012535.html,7
1409518,厦门半导体投资集团,https://data.cyzone.cn/capital/1409518.html,7
3014496,建投投资,https://data.cyzone.cn/capital/3014496.html,7
3293743,云赛智联,https://data.cyzone.cn/capital/3293743.html,7
3013901,汇鼎基石,https://data.cyzone.cn/capital/3013901.html,7
3255266,国厚资产,https://data.cyzone.cn/capital/3255266.html,7
3013883,辉晟远业咨询,https://data.cyzone.cn/capital/3013883.html,7
1403728,珠海科创投,https://data.cyzone.cn/capital/1403728.html,7
1403766,银纪资产,https://data.cyzone.cn/capital/1403766.html,7
1393786,湖南电广传媒,https://data.cyzone.cn/capital/1393786.html,7
3013014,宏泰国投,https://data.cyzone.cn/capital/3013014.html,7
1403737,自贸区基金,https://data.cyzone.cn/capital/1403737.html,7
3228181,青岛金王,https://data.cyzone.cn/capital/3228181.html,7
3013279,华迪投资,https://data.cyzone.cn/capital/3013279.html,7
3013080,洪泰资本控股,https://data.cyzone.cn/capital/3013080.html,7
3012976,宏福资本,https://data.cyzone.cn/capital/3012976.html,7
3013231,华宝投资,https://data.cyzone.cn/capital/3013231.html,7
1406113,中顺易资本,https://data.cyzone.cn/capital/1406113.html,7
3013169,湖南高科,https://data.cyzone.cn/capital/3013169.html,7
3533144,安泰科技,https://data.cyzone.cn/capital/3533144.html,7
1403666,浙华投资,https://data.cyzone.cn/capital/1403666.html,7
3009643,德鸿创展,https://data.cyzone.cn/capital/3009643.html,7
3009776,瞪羚投资基金,https://data.cyzone.cn/capital/3009776.html,7
3018299,瑞东资本,https://data.cyzone.cn/capital/3018299.html,7
3010086,东方佳禾,https://data.cyzone.cn/capital/3010086.html,7
1403855,财通资本,https://data.cyzone.cn/capital/1403855.html,7
3013878,辉丰股份,https://data.cyzone.cn/capital/3013878.html,7
3012799,弘辉控股,https://data.cyzone.cn/capital/3012799.html,7
1395494,太平洋保险,https://data.cyzone.cn/capital/1395494.html,7
1403871,重庆百货,https://data.cyzone.cn/capital/1403871.html,7
1403867,上海弘晖,https://data.cyzone.cn/capital/1403867.html,7
3298927,上港集团,https://data.cyzone.cn/capital/3298927.html,7
1393393,清科创投,https://data.cyzone.cn/capital/1393393.html,7
1399104,华熙集团,https://data.cyzone.cn/capital/1399104.html,7
1393710,联创光电,https://data.cyzone.cn/capital/1393710.html,7
3018194,熔拓资本,https://data.cyzone.cn/capital/3018194.html,7
3233560,奥瑞金,https://data.cyzone.cn/capital/3233560.html,7
3009807,地平线投资,https://data.cyzone.cn/capital/3009807.html,7
3018254,融银资本,https://data.cyzone.cn/capital/3018254.html,7
3013456,华强聚丰,https://data.cyzone.cn/capital/3013456.html,7
3296181,南天信息,https://data.cyzone.cn/capital/3296181.html,7
1395564,鼎峰资本,https://data.cyzone.cn/capital/1395564.html,7
3010282,东源汇信,https://data.cyzone.cn/capital/3010282.html,7
1399252,德辉资本,https://data.cyzone.cn/capital/1399252.html,7
1404730,康成亨投资,https://data.cyzone.cn/capital/1404730.html,7
3016915,民铢投资,https://data.cyzone.cn/capital/3016915.html,7
1145117,火币网,https://data.cyzone.cn/capital/1145117.html,7
1395775,正念资本,https://data.cyzone.cn/capital/1395775.html,7
3310747,物产中大,https://data.cyzone.cn/capital/3310747.html,7
1398609,卓尔集团,https://data.cyzone.cn/capital/1398609.html,7
3011802,国元创投,https://data.cyzone.cn/capital/3011802.html,7
3015944,昆高新集团,https://data.cyzone.cn/capital/3015944.html,7
1407638,遨问创投,https://data.cyzone.cn/capital/1407638.html,7
3017049,南昌创投,https://data.cyzone.cn/capital/3017049.html,7
1397960,中城投资,https://data.cyzone.cn/capital/1397960.html,7
3010969,港粤资本,https://data.cyzone.cn/capital/3010969.html,7
3306365,光华资本,https://data.cyzone.cn/capital/3306365.html,7
1397951,海淀国投,https://data.cyzone.cn/capital/1397951.html,7
3017126,南桥资本,https://data.cyzone.cn/capital/3017126.html,7
1398503,鹏德创投,https://data.cyzone.cn/capital/1398503.html,7
3248113,梦网集团,https://data.cyzone.cn/capital/3248113.html,7
1393701,是成资本,https://data.cyzone.cn/capital/1393701.html,7
1398431,南翔创投,https://data.cyzone.cn/capital/1398431.html,7
3254517,宝通科技,https://data.cyzone.cn/capital/3254517.html,7
1404607,工道创新,https://data.cyzone.cn/capital/1404607.html,7
3011509,国富基金,https://data.cyzone.cn/capital/3011509.html,7
1148547,掌阅科技,https://data.cyzone.cn/capital/1148547.html,7
1404676,天使翼创投,https://data.cyzone.cn/capital/1404676.html,7
3016179,力合载物,https://data.cyzone.cn/capital/3016179.html,7
1398282,滨海基金,https://data.cyzone.cn/capital/1398282.html,7
3011456,贵州文投,https://data.cyzone.cn/capital/3011456.html,7
1398293,浙银钜鑫,https://data.cyzone.cn/capital/1398293.html,7
3251556,同心基金,https://data.cyzone.cn/capital/3251556.html,7
3011404,广州玄元投资,https://data.cyzone.cn/capital/3011404.html,7
3011686,国泰华鼎,https://data.cyzone.cn/capital/3011686.html,7
1395699,XVC,https://data.cyzone.cn/capital/1395699.html,7
1393548,致景投资,https://data.cyzone.cn/capital/1393548.html,7
1398037,泽贤投资,https://data.cyzone.cn/capital/1398037.html,7
1404244,珠海高新投,https://data.cyzone.cn/capital/1404244.html,7
3017142,南通科技创业投资,https://data.cyzone.cn/capital/3017142.html,7
3243298,罗牛山,https://data.cyzone.cn/capital/3243298.html,7
1404201,高和资本,https://data.cyzone.cn/capital/1404201.html,7
1404054,红珊瑚创投,https://data.cyzone.cn/capital/1404054.html,7
1405143,中投瑞石,https://data.cyzone.cn/capital/1405143.html,7
3014956,金永信投资,https://data.cyzone.cn/capital/3014956.html,7
3016370,塔人网络,https://data.cyzone.cn/capital/3016370.html,7
3014889,金沙江资本,https://data.cyzone.cn/capital/3014889.html,7
3017624,启纳创投,https://data.cyzone.cn/capital/3017624.html,7
3017683,千贤资本,https://data.cyzone.cn/capital/3017683.html,7
3014813,金骏投资,https://data.cyzone.cn/capital/3014813.html,7
1397194,汉景家族办公室,https://data.cyzone.cn/capital/1397194.html,7
3236028,华侨城A,https://data.cyzone.cn/capital/3236028.html,7
1397169,远创投资,https://data.cyzone.cn/capital/1397169.html,7
1393684,深圳前海正时启迪投资咨询有限公司,https://data.cyzone.cn/capital/1393684.html,7
1396108,康美药业,https://data.cyzone.cn/capital/1396108.html,7
3012372,合春资本,https://data.cyzone.cn/capital/3012372.html,7
1404027,北大明德基金,https://data.cyzone.cn/capital/1404027.html,7
